episode_idx,time_sec,dr_E_m,dr_N_m,gt_E_m,gt_N_m,raw_drift_m,snapped_drift_m
62,49,-147.88899,307.89114,-2.0119991,363.98685,156.29085,173.15515890220476
62,50,-145.57059,309.26727,10.287223,365.74365,165.77466,185.23589210809246
62,51,-144.03587,310.16055,23.348309,367.666,176.98683,198.1310050936847
62,52,-143.42351,310.52075,37.079597,369.5988,189.92522,211.69897591870475
62,53,-143.5021,310.47375,50.948257,371.53558,203.8124,225.43451770476648
62,54,-143.19702,310.6695,64.538185,373.71637,217.09174,239.01245474319555
62,55,-142.4837,311.19916,77.6126,376.35788,229.53877,252.26062105900388
62,56,-141.87173,311.72794,90.16143,379.7689,241.80357,265.25035988718685
62,57,-141.76239,311.82916,102.35728,383.64392,254.46368,278.0460950388922
62,58,-142.07774,311.5313,114.53312,388.07117,267.78253,290.99153388891915
62,59,-142.6614,310.90665,126.32325,393.07776,281.25583,303.7499984316123
62,60,-143.07701,310.39304,137.37325,398.47015,293.95566,315.9311553885925
63,1,0.55515796,9.628583,-0.23306426,6.814208,2.9226701,47.82144900884792
63,2,5.943702,18.47831,2.8768287,13.661408,5.7103634,54.59880288032282
63,3,15.690243,24.018572,8.785049,17.876587,9.241519,59.66250185828742
63,4,27.662754,24.053823,15.511363,18.6465,13.300205,63.785244436790975
63,5,39.694122,20.555487,21.999691,16.962564,18.055525,46.41697092995656
63,6,52.787918,17.670862,29.219461,14.628259,23.76404,23.95444874789758
63,7,66.57564,16.829958,37.80793,12.678,29.065783,29.254711614794633
63,8,80.73946,17.916943,47.308304,11.983144,33.953682,33.89977172888891
63,9,94.64015,21.090878,57.463215,12.490304,38.158806,37.85549809758231
63,10,108.121315,26.07978,68.3389,14.274315,41.497105,41.418415026982316
63,11,120.85628,33.104504,79.28839,17.608263,44.3624,44.36991935578982
63,12,132.39964,40.564625,90.03368,21.984299,46.261246,45.92737236871038
63,13,144.2693,47.752365,100.88847,26.321619,48.385674,47.253755646530784
63,14,156.71832,54.61274,112.24736,30.469353,50.60207,49.246772089797766
63,15,169.01181,60.56532,124.02029,34.34411,52.07484,48.5133083080891
63,16,181.76907,66.02114,135.79709,37.75948,53.96429,49.62090823878573
63,17,194.16408,71.35708,147.61595,40.560352,55.813675,50.5758008111645
63,18,207.23982,76.42447,159.90912,42.86431,58.021374,51.942171562309724
63,19,220.5867,81.08035,172.21857,44.73379,60.50247,53.52386905905635
63,20,233.75754,85.330215,184.51779,46.4906,62.714176,54.77602371966016
63,21,246.14082,89.20918,197.57887,48.412937,63.423943,54.955436175666144
63,22,257.55087,92.84095,211.31017,50.345715,62.80166,54.04673147696263
63,23,268.22443,96.32327,225.17883,52.28252,61.583366,52.81512529812394
63,24,279.2241,100.29974,238.76875,54.463314,61.136017,52.01431634714151
63,25,290.43002,105.23901,251.84317,57.10482,61.691536,51.499715249998566
63,26,301.2364,110.98986,264.392,60.51584,62.49109,50.78021227955632
63,27,311.30997,116.80231,276.58786,64.390854,62.86959,49.480768173726105
63,28,320.85904,122.43996,288.76367,68.81809,62.493336,46.803973472072
63,29,329.73364,128.45647,300.55383,73.824715,61.936176,23.790942128091285
63,30,338.32883,135.2235,311.60382,79.217094,62.055965,21.750331366117756
63,31,346.1183,141.59831,321.6771,84.771454,61.86003,0.0
63,32,353.40817,147.75021,330.5626,89.87797,62.218304,0.0
63,33,359.82507,152.77557,338.132,94.10916,62.548683,0.0
63,34,366.3476,155.20708,344.74646,95.89968,63.118748,0.0
63,35,371.7899,153.9374,350.59213,94.29152,63.30067,0.0
63,36,374.80664,151.37549,353.5867,90.64584,64.33021,0.0
63,37,377.09378,149.73598,354.75137,89.02379,64.692764,0.5908088212638529
63,38,379.0383,148.59375,355.04767,88.662834,64.55436,2.4630617155255607
63,39,380.91495,147.55725,355.0887,88.640594,64.32858,0.5105224835994809
63,40,382.69476,146.57166,355.10944,88.62992,64.173164,2.5263760225491074
63,41,384.40103,145.62337,355.1367,88.62947,64.06798,0.5513169996349014
63,42,386.006,144.73212,355.16394,88.62947,64.02141,2.5599520338281363
63,43,387.59586,143.82886,355.19095,88.62903,64.00858,0.5908088212638529
63,44,389.4319,142.7626,355.3395,88.45379,64.12283,2.806656126123467
63,45,391.6113,141.47244,356.14322,87.428566,64.64307,1.5322864642937406
63,46,393.88577,140.1398,357.111,86.24148,65.24886,5.6408024105194
63,47,396.19226,138.8165,357.67682,85.60675,65.6865,3.9132471481741504
63,48,398.52515,137.49324,358.0451,85.18419,66.14281,7.050271230546614
63,49,400.84482,136.17766,358.47473,84.706055,66.66746,5.115915936437688
63,50,403.10568,134.89119,358.72116,84.44899,67.18929,8.047528911508875
63,51,405.4795,133.54866,358.72824,84.4819,67.773346,5.221014631470524
63,52,407.90976,132.18054,358.8569,84.36047,68.50504,2.5663739314354697
63,53,410.50278,130.7233,359.05508,84.15944,69.39062,5.90832122257851
63,54,413.08902,129.26823,359.042,84.22615,70.355316,2.7910861194761067
63,55,415.7693,127.76997,359.19003,84.05047,71.502495,6.097220249222694
63,56,418.52893,126.25206,359.61337,83.62704,72.71819,3.618976708129942
63,57,421.3517,124.71537,359.73688,83.5145,74.12084,6.963709733669482
63,58,424.33075,123.089676,359.71643,83.54787,75.75332,3.747480092746183
63,59,427.36703,121.434296,359.71616,83.54831,77.53702,0.12946534699062165
63,60,430.3342,119.63477,359.9667,83.19469,79.243065,4.175852090993839
64,1,12.103393,6.55102,9.026603,4.971981,3.4583232,3.454427603881535
64,2,24.667866,13.502922,17.912115,10.078497,7.574091,7.567843365458421
64,3,38.055695,20.237774,25.48149,14.309687,13.901542,12.461440213682511
64,4,53.274315,22.669294,32.095985,16.100204,22.173737,20.44180500312199
64,5,66.748985,16.527727,37.94163,14.492046,28.87919,0.0
64,6,75.23868,5.7742147,40.936207,10.846372,34.67544,8.654264713256214
64,7,84.118515,-3.7500525,42.100887,9.224315,43.975166,19.59827262727478
64,8,93.694405,-12.312256,42.39719,8.8633585,55.496044,31.408003057423404
64,9,103.42698,-20.561281,42.43822,8.84112,67.7062,40.24450189004617
64,10,113.079926,-28.761213,42.45894,8.830445,80.00285,48.83103371047354
64,11,122.65811,-36.92288,42.4862,8.83,92.30851,40.20566286991455
64,12,132.15182,-45.006752,42.513462,8.83,104.56306,48.80592908254205
64,13,141.56985,-53.186157,42.540447,8.8295555,116.84508,40.17121021469227
64,14,151.13644,-61.654827,42.68902,8.654312,129.2448,48.56986093010762
64,15,160.93765,-70.4785,43.492737,7.629095,141.04646,57.64416473382728
64,16,170.85681,-79.327774,44.46051,6.442005,152.74973,67.75822624124991
64,17,180.87503,-88.1028,45.02632,5.8072777,165.14835,55.46279002860642
64,18,190.95506,-96.844864,45.394623,5.3847194,177.87279,66.55312955530486
64,19,201.02448,-105.57657,45.824245,4.906581,190.50888,54.379960961140576
64,20,211.03209,-114.27956,46.070663,4.649516,203.36272,65.71566457574376
64,21,221.15785,-123.03891,46.07775,4.68243,216.71591,54.09683769916296
64,22,231.3476,-131.81842,46.20642,4.5610046,229.94913,43.34895096563082
64,23,241.68375,-140.71098,46.404606,4.3599644,243.26843,53.70041469314097
64,24,252.0103,-149.60379,46.391518,4.426681,256.91336,65.44429231657648
64,25,262.43903,-158.53476,46.539543,4.2509933,270.3919,74.52851556691894
64,26,272.98828,-167.4444,46.9629,3.827563,283.58694,64.76406020052235
64,27,283.6253,-176.34918,47.086388,3.7150338,297.27725,73.9907603974956
64,28,294.39047,-185.38002,47.06594,3.748392,311.35025,64.67030277823162
64,29,305.20847,-194.44785,47.065666,3.748837,325.45294,74.02455829349819
64,30,315.6066,-204.01184,47.31621,3.3952107,339.1127,64.28395056890743
64,31,325.08,-215.10237,47.623962,2.8054593,352.79694,65.54478295664155
64,32,333.84073,-227.45207,48.030956,1.8865443,366.44705,69.83409825243263
64,33,343.74048,-239.62009,49.40932,-0.2996536,379.34824,52.38627287237226
64,34,356.57626,-249.34727,52.099407,-2.7831304,391.79083,64.94477787021458
64,35,371.74463,-256.02234,55.807262,-4.783817,403.65482,47.147913285092976
64,36,387.40033,-261.37756,59.618813,-6.3872476,415.28397,61.58703511217479
64,37,402.91904,-266.1298,62.55626,-7.5234036,427.4624,44.471273220227815
64,38,418.5237,-270.94595,64.45977,-8.280697,440.85635,60.36200699884064
64,39,433.3418,-276.1677,65.40866,-8.670747,454.89493,43.66757713651849
64,40,444.39444,-287.37973,67.14869,-10.471215,467.96655,58.75616723133231
64,41,448.7795,-302.9105,68.50299,-14.205141,477.45264,38.860439539134525
64,42,448.27945,-319.68536,68.59622,-18.318018,484.74902,51.538785090850084
64,43,444.75134,-338.18088,67.78059,-22.422,491.74243,30.75293189512847
64,44,439.66824,-357.34982,66.88075,-26.126427,498.6777,46.57311023377894
64,45,434.33975,-377.11942,65.84645,-30.081997,506.18402,22.86518152737835
64,46,428.49673,-397.3243,64.60839,-34.68816,513.73114,37.761654458116496
64,47,421.75613,-418.24902,63.236797,-39.022514,521.87054,30.17654297514896
64,48,414.31924,-439.18826,61.77317,-43.233337,530.1594,25.719489493498152
64,49,405.87753,-460.327,60.269558,-47.519665,538.38165,21.178733387977967
64,50,397.9905,-481.98486,58.806034,-51.836266,547.79004,16.62185100221071
64,51,391.47647,-502.86456,57.735596,-55.958836,557.77026,12.369251946755305
64,52,385.6367,-522.20807,56.740273,-60.194195,567.124,8.044534631724972
64,53,379.0566,-539.8083,55.650467,-64.25427,575.1027,7.3836328957390664
64,54,368.098,-553.41504,53.856667,-67.70413,578.50037,3.7091729318437467
64,55,352.9022,-559.7931,50.828144,-69.845566,575.5843,7.900874738066843e-10
64,56,337.1202,-558.36816,47.057705,-70.27572,567.7768,3.7949500057018377
64,57,323.70142,-549.4974,43.398613,-68.914825,556.3535,7.487707379786233
64,58,315.5785,-535.17957,40.78267,-66.01753,543.7148,10.750264952097897
64,59,314.1623,-518.3843,39.721657,-62.26121,532.3213,13.449158382390541
64,60,317.34296,-501.44794,39.75794,-58.30327,522.90594,15.99303897295918
65,1,0.10199589,-0.19781287,0.27281854,-0.5331965,0.3763809,27.587833333267827
65,2,0.29655227,-0.67851955,0.679816,-1.4521114,0.86332804,27.170637374880812
65,3,0.61511886,-1.342031,2.0581796,-3.6383092,2.712069,24.12141824985962
65,4,1.0763319,-1.904982,4.7482653,-6.121786,5.59147,20.981214386322097
65,5,1.9405198,-2.5626395,8.45612,-8.122473,8.565325,17.712054590552587
65,6,2.8402257,-3.1336603,12.267672,-9.7259035,11.50367,13.529916991483454
65,7,3.6080766,-3.5867598,15.205115,-10.86206,13.690189,10.536454788483251
65,8,4.4947467,-4.112607,17.108631,-11.619352,14.678599,9.961263532239357
65,9,4.954671,-4.41049,18.057516,-12.009402,15.146882,8.616665492919713
65,10,5.3206215,-5.017817,19.79755,-13.809871,16.937582,7.582864779936896
65,11,5.3640037,-6.122691,21.15185,-17.543797,19.485834,3.5402946301607043
65,12,4.905899,-7.8057876,21.24508,-21.656673,21.419989,2.551875423766998
65,13,3.3424172,-11.265614,20.429445,-25.760656,22.40698,0.0
65,14,1.0603108,-15.491592,19.52961,-29.465082,23.159737,5.139849383399118
65,15,-1.5504029,-20.279434,18.495312,-33.420654,23.969196,10.489866640756752
65,16,-4.5359783,-25.524857,17.257246,-38.026817,25.124563,16.735446075120965
65,17,-8.177109,-31.496088,15.885655,-42.361168,26.402018,18.25582380351343
65,18,-12.12668,-37.561283,14.4220295,-46.57199,28.036171,17.109963653661364
65,19,-16.621765,-43.91283,12.918415,-50.85832,30.345709,16.702795447643656
65,20,-21.084648,-50.6483,11.454892,-55.174923,32.852886,17.4985623975867
65,21,-24.634495,-56.592545,10.384456,-59.297493,35.123264,18.130098616391706
65,22,-27.296837,-61.145428,9.389129,-63.532852,36.76357,17.143902325889457
65,23,-29.463295,-64.35525,8.299326,-67.592926,37.90116,14.972194352739734
65,24,-31.494555,-65.92146,6.505524,-71.042786,38.34363,15.146928235915423
65,25,-33.05909,-66.17628,3.4770014,-73.18423,37.202114,13.44916516981396
65,26,-33.970917,-65.86804,-0.29343775,-73.61438,34.556885,10.865151808829474
65,27,-34.79098,-64.98906,-3.9525278,-72.25348,31.682518,7.9190687953355665
65,28,-35.227257,-63.472496,-6.568471,-69.356186,29.256517,5.726467160377562
65,29,-34.92895,-61.52273,-7.6294866,-65.59987,27.602243,7.900874738066843e-10
65,30,-33.96665,-59.37697,-7.5932026,-61.641926,26.470524,7.782022647282363
65,31,-32.242657,-56.95305,-6.690056,-57.59443,25.56065,8.060371102411253
65,32,-30.17807,-54.36134,-5.334655,-53.492672,24.858597,8.456447417875953
65,33,-27.722078,-51.115753,-3.9036806,-49.156338,23.898857,8.886251757263192
65,34,-25.484604,-47.688774,-2.587054,-44.698044,23.09204,9.21384765809242
65,35,-22.941183,-43.7477,-1.5165299,-40.59228,21.655773,8.89053545856809
65,36,-21.0044,-40.6762,-0.6021774,-36.611347,20.803215,9.6847133434708
65,37,-19.490814,-38.47581,0.34485537,-32.782288,20.636618,10.515348861096435
65,38,-17.66121,-36.781548,1.9008542,-29.369154,20.91932,12.117532882867541
65,39,-16.214651,-36.438084,4.500418,-27.194626,22.683819,13.94364347162575
65,40,-15.567007,-36.61584,7.58113,-26.688023,25.187254,16.616167005524986
65,41,-15.449601,-36.669838,10.200867,-26.998924,27.413008,17.946550872729542
65,42,-15.899624,-36.51381,12.307911,-27.122128,29.729929,18.671627548196874
65,43,-16.677395,-36.427414,14.150099,-26.801441,32.295414,20.87184475216428
65,44,-17.229948,-36.431847,14.619525,-26.643545,33.31966,20.898364170098798
65,45,-17.229237,-36.43183,14.605622,-26.62175,33.3121,20.9015882438256
65,46,-16.965265,-36.42592,14.564459,-26.611076,33.022034,20.825161208040907
65,47,-16.863314,-36.421932,14.868686,-26.489206,33.250244,21.11551153530567
65,48,-16.541918,-36.38348,15.672053,-26.068445,33.825134,21.916886537934037
65,49,-16.093834,-36.275784,16.48326,-25.54543,34.298798,22.715867669226455
65,50,-15.584421,-36.08562,17.422768,-24.802116,34.882545,23.680681100269837
65,51,-14.926557,-35.664104,18.323683,-23.624825,35.362732,24.6821154852475
65,52,-13.937678,-34.66095,18.829367,-22.479073,34.958225,24.855401594011447
65,53,-12.819034,-33.144592,19.164125,-21.366234,34.08302,24.62559107423137
65,54,-11.694899,-31.351013,19.26717,-20.540735,32.795,23.65353748849731
65,55,-10.233865,-29.091566,19.307787,-20.494465,30.76718,22.59617743064893
65,56,-8.900872,-26.988117,19.341864,-20.50603,28.977053,21.422313802486762
65,57,-7.9342513,-25.448345,19.38282,-20.50603,27.760565,20.003251518858274
65,58,-7.394912,-24.592007,19.423647,-20.517149,27.126362,19.63184492739625
65,59,-6.9542785,-23.894999,19.457993,-20.550507,26.62318,19.64751267501284
65,60,-6.3171654,-22.890354,19.518654,-20.539938,25.942514,19.706472361581596
66,1,1.0275701,4.22873,0.84836954,3.643312,0.61223143,0.6120818772062703
66,2,2.4097676,8.605299,2.2037706,7.7450705,0.88454956,0.8814528506317568
66,3,3.8768928,13.46171,3.6347446,12.081404,1.4013854,1.3923689011383749
66,4,5.0442033,18.506294,4.951371,16.5397,1.9687846,1.9263943596336355
66,5,6.300998,24.072445,6.0218954,20.64546,3.4383314,3.4024945963096296
66,6,7.2925615,28.689796,6.936248,24.626394,4.0789948,3.9444351894188205
66,7,8.215073,32.28043,7.8832808,28.455456,3.8393373,3.751075141359984
66,8,9.741695,35.26559,9.43928,31.868587,3.4104378,3.389131344959855
66,9,11.775666,36.61035,12.038843,34.043114,2.5806923,3.122067709428181
66,10,13.554571,36.758675,15.119555,34.54972,2.7071486,1.1857941346543073
66,11,15.025082,36.640774,17.739292,34.23882,3.6244068,2.63810236475594
66,12,16.148472,36.66023,19.846336,34.115616,4.4887924,3.973950302130464
66,13,17.162165,36.90876,21.688524,34.436302,5.1576138,4.8316653294762855
66,14,18.363293,37.359604,22.15795,34.594196,4.6954126,3.9968257210594875
66,15,20.0765,38.032925,22.144047,34.61599,3.9937694,2.351546638545608
66,16,22.049656,38.80608,22.102884,34.626667,4.1797514,4.380764409314594
66,17,23.906324,39.569595,22.40711,34.748535,5.048788,2.6378129260696355
66,18,25.907452,40.586422,23.210478,35.169296,6.051357,1.2014187681140331
66,19,27.90187,41.912956,24.021685,35.692314,7.331591,4.463099931897841
66,20,29.794882,43.534576,24.961193,36.435623,8.5883465,3.06096629982544
66,21,31.452415,45.71537,25.862108,37.61292,9.843843,6.958456323237862
66,22,32.84841,48.7821,26.36779,38.75867,11.935979,4.780386158690729
66,23,33.928585,52.475315,26.70255,39.87151,14.528299,2.409888079063023
66,24,34.775024,56.469955,26.805595,40.697006,17.671947,1.0773524813086626
66,25,35.805393,61.014656,26.846212,40.74328,22.162935,5.96697162271669
66,26,36.755077,65.38895,26.88029,40.731712,26.561073,9.232127701525988
66,27,37.548256,69.11886,26.921246,40.731712,30.311111,6.002487174255481
66,28,38.179783,72.06729,26.962072,40.720592,33.29343,3.25665469552812
66,29,38.77833,74.83893,26.996418,40.687233,36.126884,6.069719707471925
66,30,39.45847,77.96684,27.05708,40.697803,39.278183,9.359432304800139
66,31,39.907673,81.68525,27.058556,41.74424,41.956932,5.114797757101708
66,32,39.36252,85.36787,26.605776,43.9577,43.33055,6.585969602164126
66,33,37.4409,88.20907,24.922464,46.391644,43.65098,0.0
66,34,34.390438,90.330765,21.750265,48.407356,43.78751,0.0
66,35,30.748322,92.58582,17.538527,50.362953,44.24104,7.900874738066843e-10
66,36,26.745953,95.643585,13.158199,52.91912,44.8331,0.0
66,37,22.88186,99.59762,9.1615505,56.020126,45.68637,7.900874738066843e-10
66,38,19.127678,104.47008,6.5265603,58.52468,47.64208,2.7525141081427673
66,39,15.622135,109.97844,4.7380066,60.616924,50.54724,6.09362953017399
66,40,12.85094,115.177444,3.251226,62.573956,53.472248,2.4577300473887242
66,41,10.40499,119.58167,1.8604021,64.21075,56.02633,7.900874738066843e-10
66,42,8.200567,123.039925,0.8157556,65.28047,58.22963,2.001882361062897
66,43,6.427483,125.66845,0.16071907,65.882225,60.113766,2.383834896271965
66,44,4.867696,127.95418,-0.01183894,66.02856,62.11757,0.15831547902851761
66,45,3.4735615,129.98692,-0.053002067,66.029,64.05508,2.6395179809937517
66,46,2.1016746,131.98705,-0.07998981,66.01788,66.005226,0.27630126051683623
66,47,0.75267935,133.96167,-0.12742282,66.02856,67.93881,2.6936513610526744
66,48,-0.5749061,135.92429,-0.16858594,66.0508,69.87467,0.36994166016210855
66,49,-1.8770028,137.85449,-0.20926996,66.0727,71.80116,2.7839352152479595
66,50,-3.1600184,139.7599,-0.2432793,66.07304,73.74457,0.44678933779588426
66,51,-4.393357,141.62161,-0.27762735,66.08415,75.649506,2.8426543826506463
66,52,-5.598806,143.46274,-0.30488768,66.08415,77.55946,4.996707694247336
66,53,-6.7883143,145.26537,-0.33214805,66.07304,79.45506,2.8766763497251984
66,54,-7.947519,147.03339,-0.37276596,66.07304,81.31393,1.42853440935473
66,55,-9.083389,148.77155,-0.40690747,66.07304,83.15242,0.5459990240368088
66,56,-10.190029,150.4591,-0.43437433,66.07304,84.94811,1.4801850963143288
66,57,-11.262428,152.1076,-0.47505835,66.095276,86.68614,0.4789250784727411
66,58,-12.323637,153.73254,-0.50225264,66.10595,88.42039,1.5551583816860763
66,59,-13.352683,155.31503,-0.536328,66.117516,90.11357,0.41838379462486536
66,60,-14.350364,156.84737,-0.8408504,66.40442,91.44634,2.001882361062897
67,1,-0.0026559469,0.60029185,-0.012411208,1.0243282,0.4241486,0.42412343363456767
67,2,0.0089107985,0.5591237,-0.46519166,3.2377875,2.7202964,2.7177942942313296
67,3,0.41903073,0.09444845,-2.1485035,5.671732,6.139896,5.981162637588609
67,4,1.1494768,-0.28501236,-5.3207026,7.687443,10.267583,8.519096398995547
67,5,1.5216627,-0.45382634,-9.53244,9.643043,14.971304,12.841845313978956
67,6,1.2665869,-0.30647814,-13.912767,12.199209,19.66736,17.83528370848192
67,7,0.63360715,0.1932964,-17.909416,15.300213,23.917831,23.433254534444966
67,8,-0.39222467,1.2198511,-20.544407,17.804768,26.099232,26.309923459888754
67,9,-1.5975983,2.6645942,-22.33296,19.89701,26.961294,27.32632117950763
67,10,-2.3779197,3.761613,-23.819742,21.854042,28.055084,28.415505777855596
67,11,-2.720244,4.225724,-25.210566,23.490831,29.613491,29.96864321761578
67,12,-2.5231261,3.9898145,-26.25521,24.560558,31.406485,31.74491836968359
67,13,-1.7248023,3.0832663,-26.910248,25.162313,33.49315,33.78433320432873
67,14,-0.6646172,1.892323,-27.082806,25.308645,35.302193,35.58319971702959
67,15,0.59244597,0.4868524,-27.12397,25.309092,37.206764,36.76811283172464
67,16,1.8758875,-0.9479799,-27.150957,25.297972,39.133205,34.623368737903974
67,17,3.179253,-2.4105597,-27.198391,25.308645,41.12366,36.45273053125184
67,18,4.490362,-3.8955293,-27.239553,25.330885,43.13897,34.71263904366377
67,19,5.826708,-5.412963,-27.280237,25.352787,45.19515,36.543182960132214
67,20,7.182345,-6.954941,-27.314247,25.353125,47.26337,34.78441833746647
67,21,8.568191,-8.555395,-27.348595,25.364244,49.402,36.601836744790255
67,22,9.966552,-10.188033,-27.375854,25.364244,51.559864,34.839053897124764
67,23,11.397494,-11.846632,-27.403114,25.353125,53.752293,36.63518747183362
67,24,12.85321,-13.544043,-27.443733,25.353125,56.00744,34.88446134744399
67,25,14.330914,-15.272372,-27.477875,25.353125,58.295845,36.691116229944065
67,26,15.849368,-17.042656,-27.505342,25.353125,60.638546,34.93212957079338
67,27,17.394676,-18.857674,-27.546026,25.375362,63.057343,36.756888328101404
67,28,18.960028,-20.689594,-27.57322,25.386038,65.48516,35.005511929642324
67,29,20.556215,-22.565063,-27.607296,25.397602,67.97163,36.81752438360865
67,30,22.191845,-24.484648,-27.911818,25.684507,70.9036,35.456565567135456
67,31,23.833038,-26.539146,-29.020355,26.815844,75.1015,38.81569705366901
67,32,24.956367,-28.379099,-30.493034,28.583954,79.49481,39.29495665402279
67,33,25.70669,-30.037888,-31.148685,29.596323,82.394005,42.25896855922019
67,34,25.822735,-31.326084,-31.96757,32.136013,85.832146,45.32816072116588
67,35,25.459417,-32.012264,-31.078627,36.619392,88.920494,47.24522264266333
67,36,25.365295,-32.09358,-27.169456,41.76131,90.633575,48.95917064256778
67,37,25.699688,-31.863897,-20.956495,47.551147,92.106186,51.023476283149385
67,38,27.151237,-30.89455,-13.525491,54.279816,94.388916,52.6864098484578
67,39,29.076473,-29.574402,-5.005075,62.069115,97.77569,61.24860997784623
67,40,31.172745,-27.906637,4.0328546,71.194275,102.75001,68.10518747008203
67,41,33.601986,-25.783384,13.056396,81.47498,109.20842,77.31311257482726
67,42,36.48615,-23.125547,22.11953,92.74615,116.758934,89.37524488956154
67,43,39.64189,-20.090977,31.190462,104.92905,125.30535,104.70661945672917
67,44,42.305645,-17.371296,39.78259,117.32111,134.71605,118.54871405791545
67,45,44.814945,-14.928651,46.30055,126.38372,141.32019,130.0716384607739
67,46,46.72712,-14.321905,51.4735,130.32469,144.72444,137.2903329553244
67,47,48.246212,-15.006315,56.559628,130.04982,145.29417,140.88252950290405
67,48,49.605602,-16.578196,60.884064,126.78436,143.80553,137.93980064922962
67,49,51.46963,-18.657349,66.04822,121.94682,141.35794,134.79825564962636
67,50,53.862343,-21.031862,72.239746,116.94057,139.19095,133.98401303056343
67,51,56.719772,-23.616167,78.89714,112.57645,137.98647,134.1523671117472
67,52,59.984554,-26.676031,85.62644,108.28706,137.37737,137.25577052030425
67,53,63.635983,-30.175629,92.79696,103.520935,136.83981,136.34114964580417
67,54,68.49392,-34.820793,100.76047,98.29633,136.9719,140.76448134679885
67,55,73.46324,-39.600597,109.282845,92.69916,137.06302,141.38766092598001
67,56,77.86881,-44.127205,117.852684,86.71315,136.81342,146.31535063969883
67,57,81.64696,-48.930042,125.083954,80.32078,136.35449,147.51371687852338
67,58,84.79871,-53.789272,130.75186,73.992455,135.79346,150.23540281337623
67,59,87.95566,-58.74857,135.6376,68.069336,135.4856,151.25537814070614
67,60,91.878265,-63.87328,140.75572,62.899467,135.86882,154.16959530300875
68,1,-0.94872934,0.9127632,-1.0334148,1.0752213,0.18320556,0.17581264428591953
68,2,-1.8790092,2.079861,-2.5060925,2.843333,0.9879894,0.9879660514664358
68,3,-2.5139956,3.118375,-3.1617448,3.855701,0.98144203,1.2061376658464555
68,4,-2.7985506,4.4280376,-3.9806283,6.395393,2.2951674,2.668445979158797
68,5,-2.1563656,6.1195226,-3.0916865,10.878773,4.850287,5.304416506933567
68,6,-0.5192679,7.933584,0.8174848,16.02069,8.196841,8.669138590985275
68,7,1.6703035,9.877193,7.030446,21.810528,13.081881,12.825018198242491
68,8,4.869684,12.64329,14.461451,28.539196,18.565609,17.854823480144383
68,9,8.450121,15.816511,22.981867,36.328495,25.137882,24.616551965455365
68,10,12.012566,19.456396,32.019794,45.453655,32.804676,32.288994102749676
68,11,15.739805,23.634686,41.043335,55.73436,40.87368,40.36868698462177
68,12,19.777693,28.408178,50.106472,67.00552,49.087574,48.62126985810375
68,13,23.944712,33.55206,59.177402,79.18842,57.654316,57.25192762830206
68,14,27.559772,38.29852,67.76953,91.58049,66.751724,66.52756133009176
68,15,31.01044,42.611748,74.28749,100.643105,72.39159,72.2236115530269
68,16,34.647106,44.285603,79.46044,104.58407,75.127495,75.80865901590752
68,17,38.106224,43.218616,84.54657,104.3092,76.73829,76.5506491424272
68,18,41.094147,40.524933,88.871,101.04375,77.10483,65.88135848559406
68,19,44.6657,37.41892,94.03516,96.2062,76.76775,52.74793860232035
68,20,48.867,34.175236,100.22669,91.19994,76.74396,42.7698815393374
68,21,53.60714,30.854185,106.88409,86.83582,77.28116,39.400571970432104
68,22,58.788654,27.084955,113.61338,82.54645,77.98543,43.28922868210119
68,23,64.39287,22.911816,120.783905,77.78031,78.67973,49.254515369681435
68,24,71.335045,17.754856,128.7474,72.55572,79.36822,49.006525472776715
68,25,78.39845,12.475446,137.26979,66.958534,80.21372,52.19767859756826
68,26,84.832184,7.3273945,145.83963,60.97253,81.238594,54.71903254519752
68,27,90.54192,1.6773524,153.07089,54.58016,81.905914,56.33460599698283
68,28,95.50147,-4.2167473,158.7388,48.25183,82.17001,56.67777848891869
68,29,100.46321,-10.216501,163.62454,42.328716,82.16054,55.60657303846932
68,30,106.32451,-16.1722,168.74266,37.158844,82.09888,53.409020451527006
68,31,112.90723,-19.371607,174.7014,33.44676,81.29145,50.240782392698506
68,32,119.44857,-20.386114,181.35818,31.51829,80.78903,46.142132987869935
68,33,126.467354,-19.000513,188.32315,31.96311,80.14631,41.88353888373371
68,34,131.62987,-15.7485485,194.55019,35.012074,80.8431,38.180164105829405
68,35,136.06465,-12.015034,200.30208,39.091595,82.08736,36.81981057434421
68,36,140.7827,-7.8583007,205.52693,43.286457,82.508194,37.237164275674616
68,37,144.9207,-4.3815565,209.45657,46.492283,82.176796,37.12260991645087
68,38,148.00575,-1.7410502,212.8439,49.194767,82.452675,43.75105750324118
68,39,149.79823,-0.33216476,216.35936,51.875008,84.59298,47.47122316890944
68,40,150.1956,-0.07761097,220.22238,54.299503,88.66014,51.82784496025871
68,41,149.6189,-0.42311293,224.18872,56.73378,93.95515,56.59841183571846
68,42,148.4311,-1.1712499,228.46074,59.532257,100.44729,61.972893388903344
68,43,147.4115,-1.8783506,233.2565,63.02341,107.61786,68.03674512693564
68,44,146.95166,-2.2017136,238.20813,66.5195,114.23812,74.10477683402652
68,45,147.34633,-1.9811372,242.94006,69.7854,119.53493,79.65068440104247
68,46,148.23737,-1.5060633,247.5289,72.88919,124.0704,84.86058758159324
68,47,148.97096,-1.066592,251.20636,75.50393,127.73066,89.1130083718003
